[INFO] [1729174421.341131]: Waiting for sensor data...
[INFO] [1729174421.443595]: Calculated Dynamic CoM: x=5.09295707176, y=-0.987625606921, z=25.6044681209
[INFO] [1729174421.443835]: Projected CoM on the ground: x=5.09295707176, y=-0.987625606921, z=0
[INFO] [1729174421.443962]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174635.741864]: Calculated Dynamic ZMP: x=1.99596729972, y=-9.30350023207
[INFO] [1729174635.742018]: Calculated ZMP: x=1.99596729972, y=-9.30350023207
[INFO] [1729174635.841364]: Calculated Dynamic CoM: x=6.39129182949, y=-1.77632582243, z=25.2633543569
[INFO] [1729174635.841602]: Projected CoM on the ground: x=6.39129182949, y=-1.77632582243, z=0
[INFO] [1729174635.841762]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174635.841992]: Calculated Dynamic ZMP: x=12.4673247469, y=-4.53044465023
[INFO] [1729174635.842273]: Calculated ZMP: x=12.4673247469, y=-4.53044465023
[INFO] [1729174635.941363]: Calculated Dynamic CoM: x=6.61338639142, y=-1.3020903479, z=25.2161650515
[INFO] [1729174635.941663]: Projected CoM on the ground: x=6.61338639142, y=-1.3020903479, z=0
[INFO] [1729174635.941892]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174635.942086]: Calculated Dynamic ZMP: x=12.3673675597, y=-2.27342742268
[INFO] [1729174635.942238]: Calculated ZMP: x=12.3673675597, y=-2.27342742268
[INFO] [1729174636.041378]: Calculated Dynamic CoM: x=0.468293318773, y=-1.05509762104, z=26.0549350292
[INFO] [1729174636.041679]: Projected CoM on the ground: x=0.468293318773, y=-1.05509762104, z=0
[INFO] [1729174636.041967]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174636.042149]: Calculated Dynamic ZMP: x=1.13501633831, y=-3.74385333614
[INFO] [1729174636.042352]: Calculated ZMP: x=1.13501633831, y=-3.74385333614
[INFO] [1729174636.141371]: Calculated Dynamic CoM: x=5.23365620689, y=-0.0740017669775, z=25.5514825147
[INFO] [1729174636.141617]: Projected CoM on the ground: x=5.23365620689, y=-0.0740017669775, z=0
[INFO] [1729174636.141784]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174636.141972]: Calculated Dynamic ZMP: x=9.64096038123, y=3.75303134652
[INFO] [1729174636.142114]: Calculated ZMP: x=9.64096038123, y=3.75303134652
[INFO] [1729174636.241359]: Calculated Dynamic CoM: x=4.68804932984, y=-0.425956194414, z=25.6980398629
[INFO] [1729174636.241744]: Projected CoM on the ground: x=4.68804932984, y=-0.425956194414, z=0
[INFO] [1729174636.241962]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174636.242106]: Calculated Dynamic ZMP: x=9.07792920813, y=2.54851599146
[INFO] [1729174636.242244]: Calculated ZMP: x=9.07792920813, y=2.54851599146
[INFO] [1729174636.341328]: Calculated Dynamic CoM: x=-1.19607440906, y=-0.85473860687, z=26.101373564
[INFO] [1729174636.341556]: Projected CoM on the ground: x=-1.19607440906, y=-0.85473860687, z=0
[INFO] [1729174636.341701]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174636.341880]: Calculated Dynamic ZMP: x=-2.33431844422, y=-4.72296704528
[INFO] [1729174636.342181]: Calculated ZMP: x=-2.33431844422, y=-4.72296704528
[INFO] [1729174636.441323]: Calculated Dynamic CoM: x=4.55981898929, y=-1.691563224, z=25.6667427024
[INFO] [1729174636.441581]: Projected CoM on the ground: x=4.55981898929, y=-1.691563224, z=0
[INFO] [1729174636.441729]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174636.441931]: Calculated Dynamic ZMP: x=9.42861945788, y=-5.48862439738
[INFO] [1729174636.442077]: Calculated ZMP: x=9.42861945788, y=-5.48862439738
[INFO] [1729174636.541320]: Calculated Dynamic CoM: x=4.63439313023, y=-1.41984913074, z=25.6482199345
[INFO] [1729174636.541600]: Projected CoM on the ground: x=4.63439313023, y=-1.41984913074, z=0
[INFO] [1729174636.541842]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174636.542077]: Calculated Dynamic ZMP: x=8.46747932579, y=-3.23161947654
[INFO] [1729174636.542216]: Calculated ZMP: x=8.46747932579, y=-3.23161947654
[INFO] [1729174636.641361]: Calculated Dynamic CoM: x=1.62765688118, y=-1.05726215422, z=26.0115871295
[INFO] [1729174636.641624]: Projected CoM on the ground: x=1.62765688118, y=-1.05726215422, z=0
[INFO] [1729174636.641828]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174636.642002]: Calculated Dynamic ZMP: x=3.28886920922, y=-1.88980406551
[INFO] [1729174636.642165]: Calculated ZMP: x=3.28886920922, y=-1.88980406551
[INFO] [1729174636.741363]: Calculated Dynamic CoM: x=2.11056350233, y=-0.749146373749, z=25.9866381047
[INFO] [1729174636.741638]: Projected CoM on the ground: x=2.11056350233, y=-0.749146373749, z=0
[INFO] [1729174636.741862]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174636.742258]: Calculated Dynamic ZMP: x=3.91297687459, y=1.99600365688
[INFO] [1729174636.742474]: Calculated ZMP: x=3.91297687459, y=1.99600365688
[INFO] [1729174636.841355]: Calculated Dynamic CoM: x=4.83262371548, y=-0.0846295922873, z=25.666135113
[INFO] [1729174636.841587]: Projected CoM on the ground: x=4.83262371548, y=-0.0846295922873, z=0
[INFO] [1729174636.841744]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174636.841948]: Calculated Dynamic ZMP: x=9.19822549647, y=4.34015850561
[INFO] [1729174636.842117]: Calculated ZMP: x=9.19822549647, y=4.34015850561
[INFO] [1729174636.941336]: Calculated Dynamic CoM: x=0.373188628373, y=-1.0507438747, z=26.1147460654
[INFO] [1729174636.941631]: Projected CoM on the ground: x=0.373188628373, y=-1.0507438747, z=0
[INFO] [1729174636.941908]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174636.942125]: Calculated Dynamic ZMP: x=1.15118880504, y=-5.0442013511
[INFO] [1729174636.942272]: Calculated ZMP: x=1.15118880504, y=-5.0442013511
[INFO] [1729174637.041321]: Calculated Dynamic CoM: x=4.14252422822, y=-1.40750075056, z=25.749936285
[INFO] [1729174637.041594]: Projected CoM on the ground: x=4.14252422822, y=-1.40750075056, z=0
[INFO] [1729174637.041830]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174637.041995]: Calculated Dynamic ZMP: x=8.44126512, y=-3.86205824398
[INFO] [1729174637.042137]: Calculated ZMP: x=8.44126512, y=-3.86205824398
[INFO] [1729174637.141355]: Calculated Dynamic CoM: x=4.82853848988, y=-1.53402470716, z=25.5985498382
[INFO] [1729174637.141590]: Projected CoM on the ground: x=4.82853848988, y=-1.53402470716, z=0
[INFO] [1729174637.141748]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174637.142055]: Calculated Dynamic ZMP: x=9.29130612017, y=-3.98386793899
[INFO] [1729174637.142255]: Calculated ZMP: x=9.29130612017, y=-3.98386793899
[INFO] [1729174637.241360]: Calculated Dynamic CoM: x=-0.593167819302, y=-0.972435177372, z=26.0535574629
[INFO] [1729174637.241661]: Projected CoM on the ground: x=-0.593167819302, y=-0.972435177372, z=0
[INFO] [1729174637.241917]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174637.242120]: Calculated Dynamic ZMP: x=-1.02213132184, y=-2.23985944841
[INFO] [1729174637.242311]: Calculated ZMP: x=-1.02213132184, y=-2.23985944841
[INFO] [1729174637.341289]: Calculated Dynamic CoM: x=1.76283566364, y=-0.844129782347, z=25.9968284106
[INFO] [1729174637.341542]: Projected CoM on the ground: x=1.76283566364, y=-0.844129782347, z=0
[INFO] [1729174637.341734]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174637.342146]: Calculated Dynamic ZMP: x=3.47186800141, y=1.46037097264
[INFO] [1729174637.342322]: Calculated ZMP: x=3.47186800141, y=1.46037097264
[INFO] [1729174637.441338]: Calculated Dynamic CoM: x=5.50680370999, y=-0.0992024320874, z=25.5232582045
[INFO] [1729174637.441621]: Projected CoM on the ground: x=5.50680370999, y=-0.0992024320874, z=0
[INFO] [1729174637.441839]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174637.441977]: Calculated Dynamic ZMP: x=10.6470977922, y=3.81540673269
[INFO] [1729174637.442110]: Calculated ZMP: x=10.6470977922, y=3.81540673269
[INFO] [1729174637.541362]: Calculated Dynamic CoM: x=-0.306457847069, y=-0.998718726235, z=26.1132303357
[INFO] [1729174637.541596]: Projected CoM on the ground: x=-0.306457847069, y=-0.998718726235, z=0
[INFO] [1729174637.541759]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174637.541915]: Calculated Dynamic ZMP: x=-0.472953493279, y=-1.21328703101
[INFO] [1729174637.542079]: Calculated ZMP: x=-0.472953493279, y=-1.21328703101
[INFO] [1729174637.641321]: Calculated Dynamic CoM: x=3.98440430215, y=-1.51092548773, z=25.7720755011
[INFO] [1729174637.641601]: Projected CoM on the ground: x=3.98440430215, y=-1.51092548773, z=0
[INFO] [1729174637.641827]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174637.642036]: Calculated Dynamic ZMP: x=8.08493848319, y=-4.6305996502
[INFO] [1729174637.642222]: Calculated ZMP: x=8.08493848319, y=-4.6305996502
[INFO] [1729174637.741329]: Calculated Dynamic CoM: x=5.87608922916, y=-1.69822867393, z=25.3634999757
[INFO] [1729174637.741606]: Projected CoM on the ground: x=5.87608922916, y=-1.69822867393, z=0
[INFO] [1729174637.741834]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174637.742042]: Calculated Dynamic ZMP: x=11.340460783, y=-4.33749213283
[INFO] [1729174637.742208]: Calculated ZMP: x=11.340460783, y=-4.33749213283
[INFO] [1729174637.841325]: Calculated Dynamic CoM: x=0.896418522383, y=-1.08958130947, z=26.048179214
[INFO] [1729174637.841575]: Projected CoM on the ground: x=0.896418522383, y=-1.08958130947, z=0
[INFO] [1729174637.841732]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174637.842010]: Calculated Dynamic ZMP: x=1.86239722528, y=-3.25021337625
[INFO] [1729174637.842205]: Calculated ZMP: x=1.86239722528, y=-3.25021337625
[INFO] [1729174637.941320]: Calculated Dynamic CoM: x=0.926195966695, y=-0.951713528952, z=26.0528738806
[INFO] [1729174637.941586]: Projected CoM on the ground: x=0.926195966695, y=-0.951713528952, z=0
[INFO] [1729174637.941770]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174637.941958]: Calculated Dynamic ZMP: x=1.89755830811, y=0.521967004064
[INFO] [1729174637.942122]: Calculated ZMP: x=1.89755830811, y=0.521967004064
[INFO] [1729174638.041334]: Calculated Dynamic CoM: x=4.32169132486, y=-0.427776050041, z=25.7435261443
[INFO] [1729174638.041603]: Projected CoM on the ground: x=4.32169132486, y=-0.427776050041, z=0
[INFO] [1729174638.041834]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174638.042297]: Calculated Dynamic ZMP: x=8.81063965086, y=3.1564368826
[INFO] [1729174638.042504]: Calculated ZMP: x=8.81063965086, y=3.1564368826
[INFO] [1729174638.141263]: Calculated Dynamic CoM: x=2.45469864181, y=-1.16383955646, z=25.9751877177
[INFO] [1729174638.141548]: Projected CoM on the ground: x=2.45469864181, y=-1.16383955646, z=0
[INFO] [1729174638.141760]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174638.141973]: Calculated Dynamic ZMP: x=4.81894080163, y=-2.69255116969
[INFO] [1729174638.142135]: Calculated ZMP: x=4.81894080163, y=-2.69255116969
[INFO] [1729174638.241330]: Calculated Dynamic CoM: x=2.1945943363, y=-1.16929170597, z=25.9829903711
[INFO] [1729174638.241592]: Projected CoM on the ground: x=2.1945943363, y=-1.16929170597, z=0
[INFO] [1729174638.241756]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174638.241916]: Calculated Dynamic ZMP: x=4.70199418759, y=-3.23303954657
[INFO] [1729174638.242048]: Calculated ZMP: x=4.70199418759, y=-3.23303954657
[INFO] [1729174638.341340]: Calculated Dynamic CoM: x=8.78294461452, y=-1.34891129445, z=24.5235365221
[INFO] [1729174638.341593]: Projected CoM on the ground: x=8.78294461452, y=-1.34891129445, z=0
[INFO] [1729174638.341737]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174638.342074]: Calculated Dynamic ZMP: x=18.1238638317, y=-2.36129460771
[INFO] [1729174638.342282]: Calculated ZMP: x=18.1238638317, y=-2.36129460771
[INFO] [1729174638.441346]: Calculated Dynamic CoM: x=4.83458658902, y=-0.973341620299, z=25.610365893
[INFO] [1729174638.441612]: Projected CoM on the ground: x=4.83458658902, y=-0.973341620299, z=0
[INFO] [1729174638.441843]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174638.442017]: Calculated Dynamic ZMP: x=10.1378689917, y=-0.810271954212
[INFO] [1729174638.442184]: Calculated ZMP: x=10.1378689917, y=-0.810271954212
[INFO] [1729174638.541326]: Calculated Dynamic CoM: x=6.63515031742, y=-1.06720361176, z=25.2087582909
[INFO] [1729174638.541593]: Projected CoM on the ground: x=6.63515031742, y=-1.06720361176, z=0
[INFO] [1729174638.541838]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174638.542103]: Calculated Dynamic ZMP: x=14.521175459, y=-1.35785749578
[INFO] [1729174638.542313]: Calculated ZMP: x=14.521175459, y=-1.35785749578
[INFO] [1729174638.641315]: Calculated Dynamic CoM: x=5.35599068938, y=-0.720641474229, z=25.5282672286
[INFO] [1729174638.641595]: Projected CoM on the ground: x=5.35599068938, y=-0.720641474229, z=0
[INFO] [1729174638.641817]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174638.641970]: Calculated Dynamic ZMP: x=11.5975341951, y=0.835087582381
[INFO] [1729174638.642099]: Calculated ZMP: x=11.5975341951, y=0.835087582381
[INFO] [1729174638.741335]: Calculated Dynamic CoM: x=11.2599779146, y=0.360028764393, z=23.5389650795
[INFO] [1729174638.741572]: Projected CoM on the ground: x=11.2599779146, y=0.360028764393, z=0
[INFO] [1729174638.741737]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174638.741906]: Calculated Dynamic ZMP: x=21.8870234658, y=3.0316837326
[INFO] [1729174638.742033]: Calculated ZMP: x=21.8870234658, y=3.0316837326
[INFO] [1729174638.841319]: Calculated Dynamic CoM: x=10.3556315205, y=-1.09031850692, z=23.9295503003
[INFO] [1729174638.841577]: Projected CoM on the ground: x=10.3556315205, y=-1.09031850692, z=0
[INFO] [1729174638.841739]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174638.841999]: Calculated Dynamic ZMP: x=18.7114969442, y=-1.25374102967
[INFO] [1729174638.842166]: Calculated ZMP: x=18.7114969442, y=-1.25374102967
[INFO] [1729174638.941311]: Calculated Dynamic CoM: x=7.36014016789, y=-1.83574428179, z=24.9698454621
[INFO] [1729174638.941576]: Projected CoM on the ground: x=7.36014016789, y=-1.83574428179, z=0
[INFO] [1729174638.941786]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174638.941988]: Calculated Dynamic ZMP: x=12.853012649, y=-3.85096767657
[INFO] [1729174638.942151]: Calculated ZMP: x=12.853012649, y=-3.85096767657
[INFO] [1729174639.041321]: Calculated Dynamic CoM: x=7.04370315094, y=-2.38606752466, z=25.0143218586
[INFO] [1729174639.041607]: Projected CoM on the ground: x=7.04370315094, y=-2.38606752466, z=0
[INFO] [1729174639.041843]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174639.042055]: Calculated Dynamic ZMP: x=12.6364331946, y=-5.9577866578
[INFO] [1729174639.042188]: Calculated ZMP: x=12.6364331946, y=-5.9577866578
[INFO] [1729174639.141318]: Calculated Dynamic CoM: x=10.6119244775, y=-1.70350249435, z=23.7791998621
[INFO] [1729174639.141568]: Projected CoM on the ground: x=10.6119244775, y=-1.70350249435, z=0
[INFO] [1729174639.141722]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174639.141918]: Calculated Dynamic ZMP: x=19.1576758778, y=-2.94293699158
[INFO] [1729174639.142102]: Calculated ZMP: x=19.1576758778, y=-2.94293699158
[INFO] [1729174639.241325]: Calculated Dynamic CoM: x=13.3617551637, y=-0.458590678819, z=22.4078530877
[INFO] [1729174639.241608]: Projected CoM on the ground: x=13.3617551637, y=-0.458590678819, z=0
[INFO] [1729174639.241880]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174639.242144]: Calculated Dynamic ZMP: x=25.1002681518, y=0.33962102517
[INFO] [1729174639.242319]: Calculated ZMP: x=25.1002681518, y=0.33962102517
[INFO] [1729174639.341320]: Calculated Dynamic CoM: x=12.0836005597, y=-1.10672179752, z=23.098433408
[INFO] [1729174639.341592]: Projected CoM on the ground: x=12.0836005597, y=-1.10672179752, z=0
[INFO] [1729174639.341805]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174639.342020]: Calculated Dynamic ZMP: x=23.4739021926, y=-1.29423297102
[INFO] [1729174639.342221]: Calculated ZMP: x=23.4739021926, y=-1.29423297102
[INFO] [1729174639.441330]: Calculated Dynamic CoM: x=7.94054409427, y=-1.641773992, z=24.79856579
[INFO] [1729174639.441597]: Projected CoM on the ground: x=7.94054409427, y=-1.641773992, z=0
[INFO] [1729174639.441869]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174639.442057]: Calculated Dynamic ZMP: x=15.4692454089, y=-3.47687623667
[INFO] [1729174639.442194]: Calculated ZMP: x=15.4692454089, y=-3.47687623667
[INFO] [1729174639.541322]: Calculated Dynamic CoM: x=7.04576278409, y=-1.25354982637, z=25.1066775167
[INFO] [1729174639.541569]: Projected CoM on the ground: x=7.04576278409, y=-1.25354982637, z=0
[INFO] [1729174639.541813]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174639.542016]: Calculated Dynamic ZMP: x=13.3895402459, y=-2.04439574081
[INFO] [1729174639.542205]: Calculated ZMP: x=13.3895402459, y=-2.04439574081
[INFO] [1729174639.641379]: Calculated Dynamic CoM: x=7.74743682592, y=-1.33511222426, z=24.9068329816
[INFO] [1729174639.641620]: Projected CoM on the ground: x=7.74743682592, y=-1.33511222426, z=0
[INFO] [1729174639.641781]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174639.642268]: Calculated Dynamic ZMP: x=14.919898355, y=-2.30632961203
[INFO] [1729174639.642528]: Calculated ZMP: x=14.919898355, y=-2.30632961203
[INFO] [1729174639.741353]: Calculated Dynamic CoM: x=7.65787305234, y=-1.94857473546, z=25.0132411636
[INFO] [1729174639.741648]: Projected CoM on the ground: x=7.65787305234, y=-1.94857473546, z=0
[INFO] [1729174639.741825]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174639.741967]: Calculated Dynamic ZMP: x=15.3392477962, y=-4.90046953368
[INFO] [1729174639.742092]: Calculated ZMP: x=15.3392477962, y=-4.90046953368
[INFO] [1729174639.841338]: Calculated Dynamic CoM: x=7.08137422357, y=-0.657892896316, z=25.2488217574
[INFO] [1729174639.841628]: Projected CoM on the ground: x=7.08137422357, y=-0.657892896316, z=0
[INFO] [1729174639.842131]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174639.842380]: Calculated Dynamic ZMP: x=13.0190413878, y=0.366203457013
[INFO] [1729174639.842599]: Calculated ZMP: x=13.0190413878, y=0.366203457013
[INFO] [1729174639.941341]: Calculated Dynamic CoM: x=9.51791951559, y=-2.44822453074, z=24.1958730285
[INFO] [1729174639.941616]: Projected CoM on the ground: x=9.51791951559, y=-2.44822453074, z=0
[INFO] [1729174639.941774]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174639.942279]: Calculated Dynamic ZMP: x=18.36655072, y=-5.68538563516
[INFO] [1729174639.942535]: Calculated ZMP: x=18.36655072, y=-5.68538563516
[INFO] [1729174640.041312]: Calculated Dynamic CoM: x=6.64602623537, y=-2.53425083805, z=25.1196796924
[INFO] [1729174640.041606]: Projected CoM on the ground: x=6.64602623537, y=-2.53425083805, z=0
[INFO] [1729174640.041870]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174640.042082]: Calculated Dynamic ZMP: x=15.6472657215, y=-9.54917466267
[INFO] [1729174640.042295]: Calculated ZMP: x=15.6472657215, y=-9.54917466267
[INFO] [1729174640.141349]: Calculated Dynamic CoM: x=2.49851069065, y=-1.25935999003, z=26.0495867796
[INFO] [1729174640.141638]: Projected CoM on the ground: x=2.49851069065, y=-1.25935999003, z=0
[INFO] [1729174640.141906]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174640.142120]: Calculated Dynamic ZMP: x=4.88897489032, y=-3.57917827776
